,Bank Name,Job Title,URL (URL of the job posting),FinTech Score,Non-Fintech Score,Admin_Clerical_HR - Sheet1,Audit and Finance,Business Intelligence and Analysis,Data Analytics and Machine Learning,"Marketing , Sales and management",Network and Cyber Security,Softwrae Development,_Investment and risk management__ - Sheet1
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals",and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management,including planning for retirement,0,0,0,0,0,0,0,0,0,0
0,"Bank Of America	""Job Description:Business Overview:Merrill Lynch Global Wealth and Retirement Services (â€œGWRSâ€) provides a comprehensive set of investment products and services",to the companyâ€™s clients and financial advisors globally. GWRS provides the products,tools and content that enables our advisors to help their clients meet their goals while building lasting,0,1,0,0,1,0,0,0,0,0
0,"Bank Of America	""Job Description:The Senior Relationship Manager (SRM) is responsible for managing a portfolio of commercial banking clients who require financial services and products to meet their needs. In addition to being the primary point of contact and key financial advisor for the client",directing and coordinating key extended team members in the analysis and execution in the effective delivery of their products and services to clients and prospects. This involves coordinating client involvement by the team's specialists in credit and payments. To effectively perform this role,the SRM must be well versed in all Bank of America products and services for proper identification of cross-selling opportunities. The SRM is expected to consistently network in the community and with centers of influence. in addition,0,1,0,0,0,0,1,0,0,0
0,"Bank Of America	""Job Description:Senior Relationship Manager â€“ Dealer Financial Services (Boston",and recreational vehicle dealers across the United States.Â  This position will be based in Boston,MA.The Senior Relationship manager is responsible for initiating,0,1,0,0,0,0,0,0,0,1
0,"Bank Of America	""Job Description:The Senior Relationship Manager (SRM) is responsible for managing a portfolio of commercial banking clients who require financial services and products to meet their needs. In addition to being the primary point of contact and key financial advisor for the client",directing and coordinating key extended team members in the analysis and execution in the effective delivery of their products and services to clients and prospects. This involves coordinating client involvement by the team's specialists in credit and payments. To effectively perform this role,the SRM must be well versed in all Bank of America products and services for proper identification of cross-selling opportunities. The SRM is expected to consistently network in the community and with centers of influence. in addition,0,1,0,0,0,0,1,0,0,0
