,Bank Name,Job Title,URL (URL of the job posting),﻿Column1,.net,accountant,acquisition,agile,Al,algorithms,amazon,analytics,angel investors,APIs,apple,applications,asset,asset management,assets,audit,auditor,audits,automate,automation,AWS,B2B,banking,bi,bitcoin,bitpay,blockchain,business,capital,capitalise,cloud,cloud based,cognitive,collateral,commoditize,connectivity,credit,crowdfunding,cryptocurrency,customer,cyberattack,cybersecurity,data,deep-dives,demographics,demonetization,developer,devops,digital,economic,economics,ecosystem,encryption,entity,equity,federal,fidelity,financial,fintech,fragmentation,Framework,funding,geographics,globalization,growth,incentivised,infrastructure,innovation,insurance,integrity,internet-of-things,investment,java,ledger,liability,liquidity,loan,machine learning,machinelearning,macroeconomic,mainframe,marginalised,market,marketing,mobile analytics,network,neuralnetwork,operations,optimization,payments,platform,product,profitability,programming,project team,regulatory compliance,retail banking,risk,sale,salesforce,sap,Sas-a-Service,security,services,software,solutions,solvency,sql,statistics,strategies,supply chain management,sustainability,technology,telecommunication,tokenization,trade finance,tradeshift,treasury,underwriting,user,value proposition,virtual,visualisation,wealth management,web
0,"﻿""Regions	""""Works independently on medium to large complexity efforts""", mobile, MSR-facing),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Responsible for researching and analyzing issues related to customer accountsIdentifies valid and fraudulent charges", using multiple research techniques to resolve issues, reconciling and summarizing fraud losses and communicating with customers to notify of inquiry and problem resolutionMonitors fraud prevention reports and ensure appropriate steps are taken to reduce possible lossesAnalyzes suspicious activity on customers' accounts and researches past history for customer activityContacts account officer(s) to assist in verification of itemsMaintains company fraud database recordsResponds to emails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Responsible for researching and analyzing issues related to customer accountsIdentifies valid and fraudulent charges", using multiple research techniques to resolve issues, reconciling and summarizing fraud losses and communicating with customers to notify of inquiry and problem resolutionMonitors fraud prevention reports and ensure appropriate steps are taken to reduce possible lossesAnalyzes suspicious activity on customers' accounts and researches past history for customer activityContacts account officer(s) to assist in verification of itemsMaintains company fraud database recordsResponds to emails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Achieves branch targets and goals by identifying customer needs and providing appropriate guidance and perspective about Regions solutionsAchieves required levels of outbound phone calls using generated customer and prospect lead lists and prior customer conversationsEducates and advises customers on Regions Consumer and Business products and services", including handling customerâ€™s transactional needs. This may include sharing responsibility for greeting customers and processing basic transactions to ensure customers bank when, where,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Achieves branch targets and goals by identifying customer needs and providing appropriate guidance and perspective about Regions solutionsAchieves required levels of outbound phone calls using generated customer and prospect lead lists and prior customer conversationsEducates and advises customers on Regions Consumer and Business products and services", including handling customerâ€™s transactional needs. This may include sharing responsibility for greeting customers and processing basic transactions to ensure customers bank when, where,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Leads moderate to large sized traditional or Nexus branch team responsible for significantly impacting new revenue generation through identifying customer needs and providing appropriate guidance and perspective about Regions solutionsCoaches and develops branch associates through advanced level execution of iConnect - the Region's Sales", including participating in external career eventsMaintains relationships with Line of Business partners who assist customers when more complex financial needs are discoveredOversees all business transactions and practices within span of control, ensuring compliance with all regulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Underwrites", and documents prospect and client transactions above a designated threshold, generally the most complex and largest of client relationships and circumstancesManages the assigned portfolio by monitoring performance and trends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Successfully complete internal training and coaching requirements within designated time periodAchieves branch targets and goals by proactively identifying customer needs and providing expert level guidance and perspective about Regions solutionsProvides consistent and timely coaching and guidance to junior level bankers to assist with strengthening their product knowledge and identifying customer needsResolves escalated customer and associate issues", counseling associates, and input into hiring decisionsÂ Â Achieves required levels of outbound phone calls associated using generated customer and prospect lead lists and prior customer conversationsEnsures a consistent optimal customer experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Achieves branch targets and goals by identifying customer needs and providing appropriate guidance and perspective about Regions solutionsAchieves required levels of outbound phone calls using generated customer and prospect lead lists and prior customer conversationsEducates and advises customers on Regions Consumer and Business products and services", including handling customerâ€™s transactional needs. This may include sharing responsibility for greeting customers and processing basic transactions to ensure customers bank when, where,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Successfully complete internal training and coaching requirements within designated time periodAchieves branch targets and goals by proactively identifying customer needs and providing expert level guidance and perspective about Regions solutionsProvides consistent and timely coaching and guidance to junior level bankers to assist with strengthening their product knowledge and identifying customer needsResolves escalated customer and associate issues", counseling associates, and input into hiring decisionsÂ Â Achieves required levels of outbound phone calls associated using generated customer and prospect lead lists and prior customer conversationsEnsures a consistent optimal customer experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Thank you for your interest in a career at Regions. At Regions", dedicated to quality, strength and integrity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Facilitates Program Increment planning sessionsPrepares and provides all program-level reportingFocuses the Agile team on delivering planned valueEnsures the team(s) achieve their stated objectives by reinforcing SAFe framework and Scrum principles", at a pace that is sustainable and comfortable for the team and organizationFacilitates getting the work doneWorks to address and eliminate impediments beyond the teamâ€™s authority or items that require support from other teamsGuides the team to remove impediments by finding the right personnel to remove the impedimentBuilds an environment of continuous improvement and encourages a healthy intra-team dynamic by facilitating team retrospectives, coaching team on problem solving and conflict resolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Maintains a proficient knowledge of rules and regulations and their impact on products", where expertise is required to interpret against policies, guidelines or processesMay supervise day-to-day work of other professional level compliance associatesBachelorâ€™s degree and eight (8) yearsâ€™ experience in compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Successfully complete internal training and coaching requirements within designated time periodAchieves branch targets and goals by proactively identifying customer needs and providing expert level guidance and perspective about Regions solutionsProvides consistent and timely coaching and guidance to junior level bankers to assist with strengthening their product knowledge and identifying customer needsResolves escalated customer and associate issues", counseling associates, and input into hiring decisionsÂ Â Achieves required levels of outbound phone calls associated using generated customer and prospect lead lists and prior customer conversationsEnsures a consistent optimal customer experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Ensures a consistent optimal customer experience at assigned branch. This may include sharing responsibility greeting customers and processing transactions to ensure customers bank when", and how they wantConducts outside sales efforts commensurate with market opportunity to generate new business clients, while also maintaining and expanding existing consumer and business banking relationshipsEducates associates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to processing teller transactions such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Achieves branch targets and goals by identifying customer needs and providing appropriate guidance and perspective about Regions solutionsAchieves required levels of outbound phone calls using generated customer and prospect lead lists and prior customer conversationsEducates and advises customers on Regions Consumer and Business products and services", including handling customerâ€™s transactional needs. This may include sharing responsibility for greeting customers and processing basic transactions to ensure customers bank when, where,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Leads medium sized branch team responsible for meaningfully impacting new revenue generation through identifying customer needs and providing appropriate guidance and perspective about Regions solutionsEnsures a consistent optimal customer experience at assigned branch. This may include sharing responsibility greeting customers and processing transactions to ensure customers bank when", and how they wantOversees all business transactions and practices within span of control, ensuring compliance with all regulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Partners with portfolio managers to determine if accounts are appropriate for central tradingExecutes trades for manager model updatesRebalances accountsÂ as requestedÂ by portfolio manager or trust advisorRaises and invests cash when contributions and withdrawals occur in accountsRuns reports to look at balances and drift in the portfolios and makes appropriate trades and/or transfers to realignWorks with trust advisors to tradeÂ Signature Trust accounts and PWMÂ accounts with no portfolio manager and complete annual investment reviewsBachelorâ€™s Degree and one (1) year of trading", wealth management, trust operations,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Achieves branch targets and goals by identifying customer needs and providing appropriate guidance and perspective about Regions solutionsAchieves required levels of outbound phone calls using generated customer and prospect lead lists and prior customer conversationsEducates and advises customers on Regions Consumer and Business products and services", including handling customerâ€™s transactional needs. This may include sharing responsibility for greeting customers and processing basic transactions to ensure customers bank when, where,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Ability to serve as a central point of client contact and build less-complex relationshipsAbility to identify and develop relationship strategy for clientsAbility to recognize current and emerging client needs and develop solutionsAbility to participate with relevant business partners in team-based portfolio development / expertiseAbility to coordinate with internal partners to fulfill the solution agreed to by the clientAbility to plan and execute quality client callsAbility to manage transaction processes with support as required2Â  years in a client facing financial services roleBachelorâ€™s Degree preferred", we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Liaison between Technology", & Hubs â€“ identify Business needs and communicate to technology to implement and maintain list of requested/pending enhancements for commercial construction monitoring toolsManage deployments from Business perspective (identification & tracking of issues, communication between tech team and field) â€“ debugging post deploymentManaging overall client/user experience with technical toolsProvide Tier 1-2 support >troubleshoot (be able to identify problem with some ability to resolve and/or determine when issue requires Development team to addressÂ Reporting â€“ Â Â Â Â Â Â Â High Risk Draw activity/volume > Credit Products leadership and Credit OfficersHigh Risk Draw approval reportingCompleted Projects â€“ month-end for Scorecard logHigh Risk Draw activity/volume > Credit Products leadership and Credit OfficersHigh Risk Draw approval reportingCompleted Projects â€“ month-end for Scorecard logTraining â€“ providing users with basic application navigation skills â€“ adhoc individual or group sessions / preparation of various job aids as neededThank you for your interest in a career at Regions. At Regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provide daily oversight and leadership to the onboarding teamSpearhead the buildout of new onboarding processes while evaluating the business unit framework to ensure proper coverageAnalyze and determine account documentation required based upon counterparty type and products traded as well as approving adequacy of account documentation and financial information received from prospective clientsAnalyze and review client documentation for accuracy based on internal KYC proceduresReview ISDAs/CSAs and ensure trading documents are in placePerform basic and standard due diligence on new customer and counterparty relationships for all Capital Markets businessesWill work closely with stakeholders within Capital Markets: business unit teams", middle office, etc.Escalate risks and issues to appropriate management to ensure onboarding is completed correctly and efficiently as per KYC proceduresIndividual should have a risk and control mindset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a consistent optimal customer experience", including but not limited to performing teller activities such as deposits, withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"Regions	""Provides a broad range of investment solutions and products to help meet customer goals and offer in-depth guidance through Financial Planning servicesIdentifies and follow up on all opportunities to establish customer relationships including prospecting", and local market/community involvementBuilds and maintains a strong client network and pipelineProvides and demonstrates expert-level portfolio planning skills and comprehensive industry and investment knowledgeConducts and/or participates in investment performance and relationship reviewsKeeps junior level staff informed about investment products and opportunitiesAdheres to compliance requirements and follow corporate and industry protocolsSeries 7 & 63Series 65 or 66Insurance LicenseAt least two (2) years of Financial Advisory ExperienceCertified Financial Planning, Chartered Financial Consultant and Certified Retirement SpecialistCollege DegreeThank you for your interest in a career at Regions. At Regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
